BillNo,ItemsList,CustomerID,PresentDate,Country,TotalQuantity
575087,"WHITE HANGING HEART T-LIGHT HOLDER, LUNCH BAG RED VINTAGE DOILY, REX CASH+CARRY JUMBO SHOPPER, PETIT TRAY CHIC, SHELF WITH 4 HOOKS HOME SWEET HOME, PARISIENNE JEWELLERY DRAWER, PAPER CHAIN KIT 50'S CHRISTMAS, OVEN MITT APPLES DESIGN, HOT WATER BOTTLE TEA AND SYMPATHY, PACK OF 12 LONDON TISSUES, PARISIENNE KEY CABINET, SWEETHEART CERAMIC TRINKET BOX, SET 36 COLOUR PENCILS DOLLY GIRL, HOT WATER BOTTLE KEEP CALM, PARTY BUNTING, HAND WARMER SCOTTY DOG DESIGN, HAND WARMER OWL DESIGN, HAND WARMER UNION JACK, HAND WARMER BIRD DESIGN, METAL SIGN NEIGHBOURHOOD WITCH, FOUR HOOK  WHITE LOVEBIRDS, WOODLAND CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG VINTAGE ALPHABET, CHARLOTTE BAG DOLLY GIRL DESIGN, SMALL PURPLE BABUSHKA NOTEBOOK, SMALL RED BABUSHKA NOTEBOOK, SET OF 20 VINTAGE CHRISTMAS NAPKINS, VINTAGE SNAP CARDS, SET/20 RED RETROSPOT PAPER NAPKINS, JUMBO BAG 50'S CHRISTMAS, JUMBO BAG VINTAGE CHRISTMAS, JUMBO BAG STRAWBERRY, METAL MERRY CHRISTMAS WREATH, SPACEBOY LUNCH BOX, DINOSAUR LUNCH BOX WITH CUTLERY, VINTAGE CHRISTMAS STOCKING, LUNCH BOX WITH CUTLERY RETROSPOT, GIN + TONIC DIET METAL SIGN, GREY HEART HOT WATER BOTTLE, SET OF 72 RETROSPOT PAPER  DOILIES, JAM MAKING SET PRINTED, TRAVEL CARD WALLET KEEP CALM, TRAVEL CARD WALLET RETROSPOT, TRAVEL CARD WALLET SUKI, PACK OF 72 SKULL CAKE CASES, 60 CAKE CASES VINTAGE CHRISTMAS, PACK OF 12 DOLLY GIRL TISSUES, PACK OF 12 SUKI TISSUES, DOORMAT TOPIARY, DOORMAT FAIRY CAKE, DOORMAT MULTICOLOUR STRIPE, 12 PENCILS SMALL TUBE RED RETROSPOT, MISTLETOE HEART WREATH GREEN, COLOUR GLASS. STAR T-LIGHT HOLDER, S/6 WOODEN SKITTLES IN COTTON BAG, YOU'RE CONFUSING ME METAL SIGN, HOME BUILDING BLOCK WORD, BATH BUILDING BLOCK WORD, HOME SWEET HOME KEY HOLDER, FIVE HEART HANGING DECORATION, PAPER CHAIN KIT VINTAGE CHRISTMAS, RED HANGING HEART T-LIGHT HOLDER, WHITE HANGING HEART T-LIGHT HOLDER, SET/5 RED RETROSPOT LID GLASS BOWLS, LUNCH BAG RED RETROSPOT, LUNCH BAG CARS BLUE, HEART OF WICKER SMALL, LUNCH BAG PAISLEY PARK, IVORY WICKER HEART LARGE, GIN AND TONIC MUG, TRADITIONAL WOODEN CATCH CUP GAME, VINTAGE BILLBOARD LOVE/HATE MUG, ECONOMY LUGGAGE TAG, FILIGREE HEART BUTTERFLY WHITE, STRAWBERRY CERAMIC TRINKET POT",16549,08-11-2011 13:57,UNITED KINGDOM,100
539464,"SET 12 LAVENDER  BOTANICAL T-LIGHTS, WRAP GREEN RUSSIAN FOLKART, S/12 VANILLA  BOTANICAL T-LIGHTS, JAM JAR WITH GREEN LID, JAM JAR WITH PINK LID, BIRD HOUSE HOT WATER BOTTLE, CHICK GREY HOT WATER BOTTLE, BLACK PIRATE TREASURE CHEST, COSY SLIPPER SHOES LARGE GREEN, ANTIQUE SILVER TEA GLASS ETCHED, GREY HEART HOT WATER BOTTLE, JAM MAKING SET PRINTED, RECIPE BOX RETROSPOT, DOORMAT UNION FLAG, OVERNIGHT BAG VINTAGE ROSE PAISLEY, EMPIRE UNION JACK TV DINNER TRAY, GLASS STAR FROSTED T-LIGHT HOLDER, BLUE PAISLEY JOURNAL, GREEN FERN JOURNAL, RED TEA TOWEL CLASSIC DESIGN, KINGS CHOICE MUG, HOME SWEET HOME MUG, ALARM CLOCK BAKELIKE PINK, MOUSE TOY WITH PINK T-SHIRT, WHITE SKULL HOT WATER BOTTLE, SILVER  CANDLEPOT JARDIN, SILVER LATTICE VANILLA CANDLE POT, TV DINNER TRAY VINTAGE PAISLEY, SCOTTIE DOG HOT WATER BOTTLE, PACK/12 XMAS FUN CARD, RECIPE BOX PANTRY YELLOW DESIGN",17913,19-12-2010 11:35,UNITED KINGDOM,100
568225,"RED RETROSPOT PICNIC BAG, WRAP ENGLISH ROSE, PINK FAIRY CAKE CHILDRENS APRON, MINI CAKE STAND WITH HANGING CAKES, BLUE DINER WALL CLOCK, CAKE STAND WHITE TWO TIER LACE, RED DINER WALL CLOCK, RED RETROSPOT ROUND CAKE TINS, CREAM SWEETHEART MINI CHEST, VICTORIAN SEWING BOX LARGE, SET/3 RED GINGHAM ROSE STORAGE BOX, CAKE PLATE LOVEBIRD WHITE, CERAMIC CAKE BOWL + HANGING CAKES, STRAWBERRY CERAMIC TRINKET BOX, CAKE STAND 3 TIER MAGIC GARDEN",13014,26-09-2011 10:35,UNITED KINGDOM,100
550148,"WRAP POPPIES  DESIGN, FANCY FONTS BIRTHDAY WRAP, SET OF 3 CAKE TINS SKETCHBOOK, FRYING PAN UNION FLAG, WHITE HANGING HEART T-LIGHT HOLDER, WHITE TALL PORCELAIN T-LIGHT HOLDER, SMALL HAMMERED SILVER CANDLEPOT, SMALL SILVER FLOWER CANDLE POT, DOORMAT NEW ENGLAND, DOORMAT UNION FLAG, OPEN CLOSED METAL SIGN, DOORMAT FANCY FONT HOME SWEET HOME, BATHROOM METAL SIGN, SET OF 6 SPICE TINS PANTRY DESIGN",16882,14-04-2011 14:36,UNITED KINGDOM,100
536988,"BLUE POLKADOT WRAP, 6 RIBBONS ELEGANT CHRISTMAS, 3D DOG PICTURE PLAYING CARDS, POPPY'S PLAYHOUSE KITCHEN, POPPY'S PLAYHOUSE LIVINGROOM, HAND WARMER RED RETROSPOT, 3 PIECE SPACEBOY COOKIE CUTTER SET, VINTAGE UNION JACK MEMOBOARD, FUSCHIA FLOWER PURSE WITH BEADS, MEMO BOARD COTTAGE DESIGN, GINGERBREAD MAN COOKIE CUTTER, HOT WATER BOTTLE BABUSHKA, PAPER CHAIN KIT VINTAGE CHRISTMAS, FAWN BLUE HOT WATER BOTTLE, PAPER CHAIN KIT 50'S CHRISTMAS, CHRISTMAS CRAFT LITTLE FRIENDS, POPPY'S PLAYHOUSE BEDROOM, HAND WARMER OWL DESIGN, BAKING SET SPACEBOY DESIGN, GREY FLORAL FELTCRAFT SHOULDER BAG, ROSE COTTAGE KEEPSAKE BOX, LUNCH BOX WITH CUTLERY RETROSPOT, CHRISTMAS CRAFT WHITE FAIRY, BABY BOOM RIBBONS, SET OF 3 BUTTERFLY COOKIE CUTTERS, ROMANTIC PINKS RIBBONS, MOUSE TOY WITH PINK T-SHIRT, WHITE SKULL HOT WATER BOTTLE, DOG TOY WITH PINK CROCHET SKIRT, WICKER STAR, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG SCANDINAVIAN PAISLEY, ASSORTED COLOUR MINI CASES, RED RETROSPOT MINI CASES, CHILDS BREAKFAST SET SPACEBOY, ROSE SCENT CANDLE IN JEWELLED BOX, SET 12 KIDS COLOUR  CHALK STICKS, CHRISTMAS TOILET ROLL",17238,03-12-2010 15:05,UNITED KINGDOM,100
538688,"SPRIG LAVENDER ARTIFICIAL FLOWER, SET OF 6 SPICE TINS PANTRY DESIGN, JUMBO  BAG BAROQUE BLACK WHITE, JUMBO SHOPPER VINTAGE RED PAISLEY, SET OF 3 CAKE TINS PANTRY DESIGN, MAKE YOUR OWN MONSOON CARD KIT, SET OF 20 VINTAGE CHRISTMAS NAPKINS",14829,14-12-2010 09:50,UNITED KINGDOM,100
544446,SKULLS AND CROSSBONES WRAP,12891,20-02-2011 11:28,UNITED KINGDOM,100
546640,"ALARM CLOCK BAKELIKE GREEN, ALARM CLOCK BAKELIKE RED, HOME BUILDING BLOCK WORD, SET OF 3 CAKE TINS PANTRY DESIGN, WATERING CAN BLUE ELEPHANT, JAM MAKING SET WITH JARS, SET/5 RED RETROSPOT LID GLASS BOWLS, NATURAL SLATE HEART CHALKBOARD, WHITE HANGING HEART T-LIGHT HOLDER, JAM JAR WITH GREEN LID, HOME SWEET HOME MUG, BLUE HARMONICA IN BOX, SET OF 4 PANTRY JELLY MOULDS",14092,15-03-2011 12:56,UNITED KINGDOM,100
541664,"RETROSPOT BABUSHKA DOORSTOP, BLUE 3 PIECE POLKADOT CUTLERY SET, PINK 3 PIECE POLKADOT CUTLERY SET, SPACEBOY CHILDRENS EGG CUP, BAKING SET 9 PIECE RETROSPOT, CHILDS BREAKFAST SET CIRCUS PARADE, LUNCH BOX I LOVE LONDON, WOODEN ROUNDERS GARDEN SET, AIRLINE BAG VINTAGE TOKYO 78, VINTAGE CREAM DOG FOOD CONTAINER, IVORY DINER WALL CLOCK",17862,20-01-2011 12:23,UNITED KINGDOM,100
544885,"PHOTO FRAME CORNICE, SET OF 6 SPICE TINS PANTRY DESIGN, SET/3 POLKADOT STACKING TINS, RETROSPOT TEA SET CERAMIC 11 PC, FAIRY CAKE BIRTHDAY CANDLE SET, DOORSTOP RETROSPOT HEART, WHITE TALL PORCELAIN T-LIGHT HOLDER, RED RETROSPOT SUGAR JAM BOWL, FLOWER FAIRY,5 SUMMER B'DRAW LINERS, WOODEN FRAME ANTIQUE WHITE, HEART OF WICKER SMALL, CUPCAKE LACE PAPER SET 6, I CAN ONLY PLEASE ONE PERSON MUG, RED RETROSPOT TRADITIONAL TEAPOT, SWEETHEART WIRE WALL TIDY, BROCANTE SHELF WITH HOOKS, BROCANTE COAT RACK, RED RETROSPOT ROUND CAKE TINS, LOVE LARGE WOOD LETTERS, ENAMEL BREAD BIN CREAM",14243,24-02-2011 11:38,UNITED KINGDOM,100
575299,"HOT WATER BOTTLE I AM SO POORLY, DOORMAT KEEP CALM AND COME IN, PACK OF SIX LED TEA LIGHTS, WHITE SKULL HOT WATER BOTTLE, CHOCOLATE HOT WATER BOTTLE, GARDENERS KNEELING PAD KEEP CALM, GARDENERS KNEELING PAD CUP OF TEA, VINTAGE  2 METRE FOLDING RULER, HOT WATER BOTTLE KEEP CALM",14691,09-11-2011 12:30,UNITED KINGDOM,100
552308,"BOYS VINTAGE TIN SEASIDE BUCKET, GIRLS VINTAGE TIN SEASIDE BUCKET, ALARM CLOCK BAKELIKE ORANGE, SET OF 6 SOLDIER SKITTLES, ALARM CLOCK BAKELIKE PINK, WATERING CAN GREEN DINOSAUR, WATERING CAN BLUE ELEPHANT, SET 2 PANTRY DESIGN TEA TOWELS, DOORMAT HOME SWEET HOME BLUE, DOORMAT WELCOME TO OUR HOME, PINK REGENCY TEACUP AND SAUCER, GREEN REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER, SMALL POPCORN HOLDER, RED METAL BEACH SPADE",17410,08-05-2011 15:21,UNITED KINGDOM,100
553381,"BLUE  TILE HOOK, BOX OF VINTAGE JIGSAW BLOCKS, SPOTTY BUNTING, PARTY BUNTING, BOX OF VINTAGE ALPHABET BLOCKS, SET OF 6 SOLDIER SKITTLES, ELEPHANT, BIRTHDAY CARD,, PENNY FARTHING BIRTHDAY CARD, COWBOYS AND INDIANS BIRTHDAY CARD, TEA PARTY BIRTHDAY CARD, SINGLE ANTIQUE ROSE HOOK IVORY, PICTURE DOMINOES, CHILDS BREAKFAST SET CIRCUS PARADE",13456,16-05-2011 15:34,UNITED KINGDOM,100
555516,"BLUE POLKADOT COFFEE MUG, JUMBO BAG DOILEY PATTERNS, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG VINTAGE LEAF, GARDENERS KNEELING PAD KEEP CALM, GARDENERS KNEELING PAD CUP OF TEA, TOADSTOOL BEDSIDE LIGHT, LUNCH BAG DOILEY PATTERN, LUNCH BAG VINTAGE LEAF DESIGN, LUNCH BAG ALPHABET DESIGN, CLOTHES PEGS RETROSPOT PACK 24, METAL 4 HOOK HANGER FRENCH CHATEAU, WHITE HANGING HEART T-LIGHT HOLDER, PARLOUR CERAMIC WALL HOOK, TRAVEL SEWING KIT, LOVE BUILDING BLOCK WORD, PARTY BUNTING, SET OF 10 LED DOLLY LIGHTS, WOOD S/3 CABINET ANT WHITE FINISH, REX CASH+CARRY JUMBO SHOPPER, STRAWBERRY FAIRY CAKE TEAPOT, DOORMAT NEW ENGLAND, DOORMAT ENGLISH ROSE, DOORMAT FAIRY CAKE, SPACEBOY BABY GIFT SET",17706,05-06-2011 10:50,UNITED KINGDOM,100
577603,"50'S CHRISTMAS PAPER GIFT BAG, SET OF 12  VINTAGE POSTCARD SET, EDWARDIAN PARASOL BLACK, ALARM CLOCK BAKELIKE CHOCOLATE, RIBBONS PURSE, CARD CHRISTMAS VILLAGE, ROCKING HORSE RED CHRISTMAS, MULTI COLOUR SILVER T-LIGHT HOLDER, VINTAGE CHRISTMAS GIFT BAG LARGE, MIRRORED DISCO BALL, DISCO BALL ROTATOR BATTERY OPERATED, I LOVE LONDON BABY GIFT SET",15500,21-11-2011 08:40,UNITED KINGDOM,100
579840,"CHARLOTTE BAG PINK POLKADOT, CHARLOTTE BAG APPLES DESIGN, WOODLAND CHARLOTTE BAG, CHARLOTTE BAG VINTAGE ALPHABET, CHARLOTTE BAG DOLLY GIRL DESIGN, STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG, JUMBO BAG 50'S CHRISTMAS, JUMBO BAG ALPHABET",18158,30-11-2011 16:19,UNITED KINGDOM,100
547535,"WOODLAND CHARLOTTE BAG, GINGHAM HEART DECORATION, HANGING HEART MIRROR DECORATION, LOVE BUILDING BLOCK WORD, HOME BUILDING BLOCK WORD, RED RETROSPOT PEG BAG, HANGING FAIRY CAKE DECORATION, MOTHER'S KITCHEN SPOON REST, RECIPE BOX PANTRY YELLOW DESIGN, SWEETHEART CERAMIC TRINKET BOX",16250,23-03-2011 15:07,UNITED KINGDOM,100
564943,"TRAVEL SEWING KIT, HAND WARMER OWL DESIGN, HAND WARMER UNION JACK, HOT WATER BOTTLE I AM SO POORLY, HOT WATER BOTTLE KEEP CALM, GREY HEART HOT WATER BOTTLE, LOVE BUILDING BLOCK WORD, METAL 4 HOOK HANGER FRENCH CHATEAU, HAND WARMER RED RETROSPOT, PANTRY SCRUBBING BRUSH, DELUXE SEWING KIT, PANTRY WASHING UP BRUSH, SPACEBOY BABY GIFT SET, REX CASH+CARRY JUMBO SHOPPER",17706,31-08-2011 13:23,UNITED KINGDOM,100
550242,"TRAVEL CARD WALLET KEEP CALM, PARTY BUNTING, CARD DOG AND BALL, CARD PSYCHEDELIC APPLES, CARD CAT AND TREE, CARD BIRTHDAY COWBOY, CARD BILLBOARD FONT, HANGING JAM JAR T-LIGHT HOLDER",13117,15-04-2011 11:31,UNITED KINGDOM,100
545214,"PLACE SETTING WHITE HEART, HOME SWEET HOME METAL SIGN, ROSES REGENCY TEACUP AND SAUCER, FELTCRAFT BUTTERFLY HEARTS, SAVE THE PLANET MUG, SWEETHEART CERAMIC TRINKET BOX, VICTORIAN GLASS HANGING T-LIGHT, PINK CREAM FELT CRAFT TRINKET BOX, ASSORTED COLOUR MINI CASES, PHOTO FRAME 3 CLASSIC HANGING",17165,28-02-2011 16:39,UNITED KINGDOM,100
560437,"SET 12 KIDS COLOUR  CHALK STICKS, WOODEN UNION JACK BUNTING, SET OF 3 CAKE TINS PANTRY DESIGN, KINGS CHOICE BISCUIT TIN, WAKE UP COCKEREL CALENDAR SIGN, METAL SIGN EMPIRE TEA, LARGE WHITE HEART OF WICKER, NATURAL SLATE HEART CHALKBOARD, SMALL WHITE HEART OF WICKER, GINGHAM HEART DECORATION, RED  HARMONICA IN BOX, DOORMAT UNION FLAG, DOORMAT KEEP CALM AND COME IN, OPEN CLOSED METAL SIGN, VINTAGE UNION JACK BUNTING",13940,18-07-2011 16:05,UNITED KINGDOM,100
573632,"72 SWEETHEART FAIRY CAKE CASES, LOVE HOT WATER BOTTLE, SCOTTIE DOG HOT WATER BOTTLE, SET OF 3 REGENCY CAKE TINS, HOT WATER BOTTLE KEEP CALM, MEMO BOARD COTTAGE DESIGN, REGENCY MILK JUG PINK, REGENCY CAKESTAND 3 TIER, NATURAL SLATE HEART CHALKBOARD, POPCORN HOLDER, STRAWBERRY CERAMIC TRINKET POT, PLAYING CARDS KEEP CALM & CARRY ON, DOORMAT KEEP CALM AND COME IN, PARISIENNE JEWELLERY DRAWER, PARISIENNE KEY CABINET",15329,31-10-2011 15:36,UNITED KINGDOM,100
568155,"DO NOT TOUCH MY STUFF DOOR HANGER, HOT WATER BOTTLE KEEP CALM, GREY HEART HOT WATER BOTTLE, CHILDRENS CUTLERY SPACEBOY, CHILDRENS CUTLERY DOLLY GIRL, DOORMAT UNION FLAG, DOG BOWL CHASING BALL DESIGN, BOX OF 6 ASSORTED COLOUR TEASPOONS, SET/2 RED RETROSPOT TEA TOWELS, HAND WARMER BABUSHKA DESIGN, HAND WARMER UNION JACK, RETROSPOT GIANT TUBE MATCHES, CHILDS BREAKFAST SET SPACEBOY",17006,25-09-2011 12:15,UNITED KINGDOM,100
545032,"PINK REGENCY TEACUP AND SAUCER, EDWARDIAN PARASOL BLACK, GLASS CLOCHE LARGE, GREEN REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER, REGENCY CAKESTAND 3 TIER, SAVE THE PLANET MUG",14051,25-02-2011 15:37,UNITED KINGDOM,100
572870,"SET 4 PICNIC CUTLERY FONDANT, SET 4 PICNIC CUTLERY BLUEBERRY, MINI LIGHTS WOODLAND MUSHROOMS, RABBIT NIGHT LIGHT, BOTANICAL GARDENS WALL CLOCK",13408,26-10-2011 13:22,UNITED KINGDOM,100
574045,"SET 6 SCHOOL MILK BOTTLES IN CRATE, GLASS CLOCHE SMALL, CHRISTMAS LIGHTS 10 REINDEER, RABBIT NIGHT LIGHT, SET OF 3 REGENCY CAKE TINS",13854,02-11-2011 13:18,UNITED KINGDOM,100
548542,"MONEY BOX KINGS CHOICE DESIGN, KINGS CHOICE MUG, KINGS CHOICE BISCUIT TIN, KINGS CHOICE TEA CADDY, GLASS JAR KINGS CHOICE, 6 RIBBONS EMPIRE, METAL SIGN EMPIRE TEA, KINGS CHOICE GIANT TUBE MATCHES",13918,31-03-2011 18:05,UNITED KINGDOM,100
560975,"SET/10 BLUE POLKADOT PARTY CANDLES, SET/10 PINK POLKADOT PARTY CANDLES, SET/10 RED POLKADOT PARTY CANDLES, FAIRY CAKE BIRTHDAY CANDLE SET, PINK FLORAL FELTCRAFT SHOULDER BAG, FELTCRAFT CUSHION RABBIT, FELTCRAFT CUSHION OWL, FELTCRAFT BUTTERFLY HEARTS",14426,22-07-2011 11:56,UNITED KINGDOM,100
549975,"WOODEN REGATTA BUNTING, BIRDS MOBILE VINTAGE DESIGN, VINTAGE UNION JACK DOORSTOP, PINK PADDED MOBILE, MOBILE VINTAGE HEARTS, LANTERN CREAM GAZEBO, WOODEN UNION JACK BUNTING, WHITE HANGING HEART T-LIGHT HOLDER, ASSORTED COLOURS SILK FAN, LARGE CIRCULAR MIRROR MOBILE, FINE WICKER HEART, SWEETHEART CERAMIC TRINKET BOX, STRAWBERRY CERAMIC TRINKET BOX, DOORMAT UNION FLAG, PICNIC BASKET WICKER LARGE",16175,13-04-2011 14:38,UNITED KINGDOM,100
539414,"WHITE HANGING HEART T-LIGHT HOLDER, OFFICE MUG WARMER CHOC+BLUE, WHITE LOVEBIRD LANTERN, IVORY HANGING DECORATION  HEART, SWALLOW WOODEN CHRISTMAS DECORATION, CHRISTMAS RETROSPOT ANGEL WOOD, PAINTED METAL STAR WITH HOLLY BELLS, PAINTED METAL HEART WITH HOLLY BELL, WHITE CHRISTMAS STAR DECORATION, SAVE THE PLANET COTTON TOTE BAG, MAGNETS PACK OF 4 SWALLOWS, 3D VINTAGE CHRISTMAS STICKERS, 3D TRADITIONAL CHRISTMAS STICKERS, 3D CHRISTMAS STAMPS STICKERS, HOME SWEET HOME MUG, SAVE THE PLANET MUG, HAND WARMER BABUSHKA DESIGN, 6 CHOCOLATE LOVE HEART T-LIGHTS, LOVEBIRD HANGING DECORATION WHITE, PACK 3 BOXES CHRISTMAS PANNETONE, CANDLEHOLDER PINK HANGING HEART, FOLDING UMBRELLA CREAM POLKADOT, S/4 CACTI CANDLES, COFFEE MUG DOG + BALL DESIGN, COFFEE MUG CAT + BIRD DESIGN, POTTING SHED TEA MUG, FOLDING UMBRELLA PINKWHITE POLKADOT, RETROSPOT TEA SET CERAMIC 11 PC, VINTAGE UNION JACK MEMOBOARD, ROTATING SILVER ANGELS T-LIGHT HLDR, GARDENIA 3 WICK MORRIS BOXED CANDLE, LOVE HEART NAPKIN BOX, CLASSIC FRENCH STYLE BASKET NATURAL, REX CASH+CARRY JUMBO SHOPPER, BLUE OWL SOFT TOY, PINK OWL SOFT TOY, OFFICE MUG WARMER BLACK+SILVER, OFFICE MUG WARMER POLKADOT, OFFICE MUG WARMER PINK, CALENDAR PAPER CUT DESIGN",16931,17-12-2010 13:45,UNITED KINGDOM,100
545183,"LANTERN CREAM GAZEBO, WHITE METAL LANTERN, JAM MAKING SET WITH JARS, CAT BOWL VINTAGE CREAM, RECIPE BOX RETROSPOT, SET OF 20 KIDS COOKIE CUTTERS, ASSORTED COLOUR T-LIGHT HOLDER, SET OF SALT AND PEPPER TOADSTOOLS, ZINC FINISH 15CM PLANTER POTS, VICTORIAN GLASS HANGING T-LIGHT, UNION STRIPE WITH FRINGE  HAMMOCK, IVORY DINER WALL CLOCK, PHOTO FRAME 3 CLASSIC HANGING, PICNIC BASKET WICKER LARGE, CREAM WALL PLANTER HEART SHAPED, SET OF 2 WOODEN MARKET CRATES, BROCANTE SHELF WITH HOOKS, CLASSIC METAL BIRDCAGE PLANT HOLDER",15570,28-02-2011 14:59,UNITED KINGDOM,100
551147,"RETROSPOT LARGE MILK JUG, RETROSPOT TEA SET CERAMIC 11 PC, PARTY BUNTING, SET 3 RETROSPOT TEA,COFFEE,SUGAR, ENAMEL MEASURING JUG CREAM, RED RETROSPOT SMALL MILK JUG, RETROSPOT RED WASHING UP GLOVES, RED RETROSPOT BUTTER DISH, KINGS CHOICE TEA CADDY, RED RETROSPOT PURSE, FRENCH LAUNDRY SIGN BLUE METAL, COOK WITH WINE METAL SIGN, LADIES & GENTLEMEN METAL SIGN, FRENCH WC SIGN BLUE METAL, DOORMAT FANCY FONT HOME SWEET HOME, RED RETROSPOT ROUND CAKE TINS",14210,26-04-2011 14:07,UNITED KINGDOM,100
557735,"SET OF 3 REGENCY CAKE TINS, REGENCY TEA PLATE ROSES, REGENCY TEA PLATE GREEN, TREE T-LIGHT HOLDER WILLIE WINKIE, ROSES REGENCY TEACUP AND SAUCER, GREEN REGENCY TEACUP AND SAUCER, PINK REGENCY TEACUP AND SAUCER, REGENCY SUGAR TONGS, REGENCY TEAPOT ROSES",16214,22-06-2011 11:30,UNITED KINGDOM,100
545233,"BOTANICAL LAVENDER BIRTHDAY CARD, BOTANICAL LILY GREETING CARD, BOTANICAL ROSE GREETING CARD, BANQUET BIRTHDAY  CARD, BIRTHDAY CARD, RETRO SPOT, CARD SUKI BIRTHDAY, FANCY FONT BIRTHDAY CARD,, CARD BILLBOARD FONT, DOORMAT UNION FLAG, DOORMAT I LOVE LONDON",18044,01-03-2011 10:25,UNITED KINGDOM,100
580264,ASSORTED COLOUR BIRD ORNAMENT,18144,02-12-2011 12:46,UNITED KINGDOM,160
574717,"SMALL WHITE HEART OF WICKER, HEART OF WICKER SMALL, LARGE WHITE HEART OF WICKER, IVORY WICKER HEART LARGE, WOODEN PICTURE FRAME WHITE FINISH, WOODEN FRAME ANTIQUE WHITE, WOOD 2 DRAWER CABINET WHITE FINISH, 3 DRAWER ANTIQUE WHITE WOOD CABINET",18170,06-11-2011 14:35,UNITED KINGDOM,160
557121,"HEART OF WICKER SMALL, CLASSIC CAFE SUGAR DISPENSER, ALARM CLOCK BAKELIKE GREEN, DOORMAT KEEP CALM AND COME IN, BEWARE OF THE CAT METAL SIGN",14062,16-06-2011 17:35,UNITED KINGDOM,160
570733,"PAPER CHAIN KIT VINTAGE CHRISTMAS, PAPER CHAIN KIT 50'S CHRISTMAS, VINTAGE CHRISTMAS GIFT SACK, SET 4 VALENTINE DECOUPAGE HEART BOX, JUMBO BAG PINK POLKADOT, WRAP PAISLEY PARK, WRAP ALPHABET POSTER, JAM MAKING SET PRINTED, JUMBO BAG RED RETROSPOT, JAM JAR WITH PINK LID, JUMBO BAG STRAWBERRY, RUSTIC STRAWBERRY JAM POT LARGE, SET OF 10 LANTERNS FAIRY LIGHT STAR, PANTRY CHOPPING BOARD, PACK OF 20 NAPKINS RED APPLES, PANTRY MAGNETIC  SHOPPING LIST, PANTRY WASHING UP BRUSH, CHILDREN'S CIRCUS PARADE MUG",17190,12-10-2011 11:33,UNITED KINGDOM,160
539015,"HEART OF WICKER LARGE, HEART GARLAND RUSTIC PADDED, HEART OF WICKER SMALL, DOORMAT RED RETROSPOT, WICKER STAR, IVORY HANGING DECORATION  HEART, REX CASH+CARRY JUMBO SHOPPER, LARGE ROUND WICKER PLATTER, DOORMAT AIRMAIL, DOORMAT MULTICOLOUR STRIPE, DOORMAT HEARTS, VINTAGE UNION JACK MEMOBOARD, SILVER HANGING T-LIGHT HOLDER, HEART DECORATION WITH PEARLS, ANTIQUE SILVER TEA GLASS ENGRAVED, VICTORIAN GLASS HANGING T-LIGHT",15822,15-12-2010 13:38,UNITED KINGDOM,160
564976,"PACK OF 72 RETROSPOT CAKE CASES, SET OF 3 BUTTERFLY COOKIE CUTTERS, NATURAL SLATE HEART CHALKBOARD, PLACE SETTING WHITE HEART, 12 IVORY ROSE PEG PLACE SETTINGS, REGENCY TEA PLATE GREEN, 72 SWEETHEART FAIRY CAKE CASES, SET OF 4 PANTRY JELLY MOULDS, PLASTERS IN TIN VINTAGE PAISLEY, REGENCY TEA PLATE ROSES, PLASTERS IN TIN WOODLAND ANIMALS, PLASTERS IN TIN SKULLS, SET OF 20 KIDS COOKIE CUTTERS, PACK OF 60 PINK PAISLEY CAKE CASES, 60 TEATIME FAIRY CAKE CASES, REGENCY TEA PLATE PINK, NATURAL SLATE CHALKBOARD LARGE, NATURAL SLATE RECTANGLE CHALKBOARD, RECIPE BOX RETROSPOT, WOODEN FRAME ANTIQUE WHITE, SET OF 3 CAKE TINS PANTRY DESIGN, RED RETROSPOT ROUND CAKE TINS, WOODEN PICTURE FRAME WHITE FINISH, WOOD STAMP SET FLOWERS",17315,31-08-2011 15:49,UNITED KINGDOM,160
